100,2815,1,6,0.419048
100,1711,1,6,0.419048
100,171,0,4,0.3
80,4027,1,6,1.10476
100,3237,1,5,0.202703
100,1455,1,6,0.342857
90,2799,1,6,0.342857
100,4095,1,6,2.11778e-27
100,3059,1,5,0.472973
100,4095,1,6,2.11778e-27
100,4083,1,5,1.14782e-26
100,2734,1,6,0.704762
70,3774,0,6,0.342857
90,2799,1,6,0.342857
100,4095,1,6,2.11778e-27
100,2815,1,6,0.419048
100,2735,1,6,0.419048
90,2837,0,5,0.651163
100,3733,0,6,0.533333
100,4090,1,6,0.419048
100,907,0,4,1
100,2734,1,6,0.704762
80,3770,0,6,0.419048
80,2784,0,4,1.8
100,62,0,3,0.166667
100,4095,1,6,2.11778e-27
100,1022,1,5,0.4
100,1020,1,4,2.52702e-27
100,1711,1,6,0.419048
100,4064,1,4,0.300002
100,3775,1,6,1.10476
100,3754,1,6,0.47619
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4031,0,6,0.819048
80,3690,0,6,1.08571
100,4088,1,5,0.4
100,63,0,3,1.34946e-25
60,2982,0,6,0.342857
90,569,0,4,2.74286
70,2623,0,5,0.27907
70,2734,0,6,0.419048
100,766,0,5,1.2
70,1390,0,6,0.419048
100,1727,1,6,0.533333
100,3733,1,6,0.533333
100,2812,1,5,0.3
100,4026,1,6,0.8
100,2751,1,6,0.342857
100,4095,1,6,2.11778e-27
100,3822,1,6,1.37143
100,2815,1,6,0.419048
70,1725,0,6,3.2
80,3754,0,6,0.533333
90,4074,0,6,1.55235e-25
80,2736,0,4,5.65418e-24
80,3775,0,6,0.47619
70,1454,0,6,0.533333
100,2751,1,6,0.342857
100,4010,1,6,0.419048
100,4095,1,6,2.11778e-27
100,3839,0,6,0.704762
100,1023,1,5,6.27647e-19
100,3003,0,6,1.37143
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,2747,1,6,0.819048
90,4074,0,6,1.55235e-25
90,939,0,5,1.1
90,4074,1,6,1.55235e-25
80,4077,1,6,2.28571
100,2735,0,6,0.419048
100,942,0,5,1.1
100,2751,1,6,0.342857
80,4092,0,5,0.3
100,4095,1,6,2.11778e-27
100,2478,1,6,1.48571
100,4095,1,6,2.11778e-27
100,3071,1,6,0.47619
80,1391,1,6,0.419048
100,3753,1,6,0.571429
80,2751,0,6,5.59805e-26
80,3686,0,6,1.67619
80,702,0,5,0.4
100,3067,1,6,1.27619
100,3754,0,6,0.47619
100,4082,1,5,0.27027
100,2735,0,6,0.419048
100,4095,1,6,2.11778e-27
100,1455,0,6,0.342857
100,1451,1,6,0.419048
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4011,1,6,1.37143
100,1407,0,6,1.37143
100,4094,1,6,0.47619
100,2815,1,6,0.419048
100,4090,1,6,0.419048
100,3003,0,6,1.37143
100,3071,1,6,0.47619
100,4095,1,6,2.11778e-27
100,2811,1,6,1.14286
100,3722,1,5,0.465116
100,2715,1,6,1.77143
60,3068,0,5,2.51704e-20
100,932,0,4,0.2
70,2222,0,5,0.202703
90,3071,1,6,0.533333
80,4031,0,6,0.419048
100,3839,1,6,0.704762
80,3983,0,5,0.360465
80,1471,0,6,0.419048
100,4092,0,5,6.51693e-26
100,1727,0,6,0.533333
100,1708,1,5,0.4
100,4074,0,6,0.342857
100,1643,0,6,1.10476
100,2815,1,6,0.419048
100,4010,0,6,0.419048
90,3989,0,6,0.419048
100,3749,1,6,0.419048
100,2815,1,6,0.419048
100,4095,1,6,2.11778e-27
100,2748,1,5,0.3
100,2047,1,6,1.90476
100,4047,1,5,3.7216e-27
100,2986,1,6,0.704762
100,2734,1,6,0.704762
100,1387,1,6,0.533333
100,4009,1,6,0.419048
100,4095,0,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,1327,1,5,0.27907
90,2799,1,6,0.342857
100,2751,1,6,0.342857
100,4083,1,5,1.14782e-26
100,2803,1,5,0.418919
100,3002,1,6,1.27619
100,1962,1,6,1.94286
100,107,0,4,0.2
90,4071,1,6,1.94286
80,1407,1,6,0.342857
80,1087,1,4,0.107143
70,2492,0,5,0.4
100,4094,0,6,0.47619
100,2751,1,6,0.342857
90,3033,0,6,1.48571
90,4074,0,6,1.55235e-25
100,1711,1,6,0.419048
90,3753,0,6,1.48571
100,2623,1,5,0.174419
90,913,0,4,0.4
100,2734,1,6,0.704762
90,2799,1,6,0.342857
100,4091,1,6,0.704762
80,1712,0,4,0.3
100,4095,1,6,2.11778e-27
100,3839,1,6,0.704762
100,2751,1,6,0.342857
100,250,1,4,0.2
80,4031,0,6,0.419048
90,4074,0,6,1.55235e-25
90,4069,0,6,0.419048
100,4010,0,6,0.419048
100,4095,0,6,2.11778e-27
100,4094,0,6,0.47619
100,3326,0,5,0.472973
100,2751,0,6,0.342857
100,3750,0,6,1.08571
100,2735,0,6,0.419048
80,372,0,4,1.8
100,2815,1,6,0.419048
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
80,3770,1,6,0.419048
90,58,0,3,0.166667
100,1451,1,6,0.419048
100,1455,1,6,0.342857
70,2478,0,6,0.342857
80,447,0,5,0.4
100,4009,1,6,0.419048
80,4031,0,6,0.419048
100,1451,1,6,0.419048
100,4095,0,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,687,0,5,0.3
100,4031,1,6,0.819048
100,4095,1,6,2.11778e-27
100,3237,0,5,0.202703
100,4095,0,6,2.11778e-27
100,4090,1,6,0.419048
100,683,0,5,0.4
100,1707,1,6,0.571429
100,3758,1,6,1.27619
100,4095,1,6,2.11778e-27
90,3655,0,5,4.60465
100,3664,0,4,0.3
100,2986,1,6,0.704762
100,4095,1,6,2.11778e-27
100,2751,1,6,0.342857
100,3237,1,5,0.202703
100,250,0,4,0.2
100,2607,1,5,0.360465
100,4095,1,6,2.11778e-27
100,2876,0,4,0.35
100,4095,1,6,2.11778e-27
90,4079,1,6,0.419048
100,1051,1,4,0.964286
100,1419,1,5,0.418605
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,955,0,5,1.2
100,4010,1,6,0.419048
100,1707,1,6,0.571429
100,3754,1,6,0.47619
70,1017,0,5,0.3
80,703,0,5,3.28996e-18
90,2795,0,6,0.419048
80,3327,0,5,0.324324
80,4026,0,6,0.342857
80,2750,0,6,0.47619
100,1215,0,5,0.432432
80,2736,1,4,5.65418e-24
70,953,0,5,0.8
70,1017,0,5,0.3
60,4074,0,6,0.342857
90,4075,0,6,0.47619
100,2815,1,6,0.419048
100,4095,1,6,2.11778e-27
100,1753,1,6,3.27619
80,1215,0,5,0.27027
60,1707,0,6,1.09918e-19
60,1708,0,5,0.4
100,4009,1,6,0.419048
80,2672,1,4,0.7
100,2987,1,6,1.27619
100,4095,1,6,2.11778e-27
100,4074,1,6,0.342857
100,2731,1,6,0.47619
90,3497,0,6,3.27619
100,226,0,3,0.285714
100,956,0,4,0.7
80,2983,0,6,3.90476
80,4031,0,6,0.419048
90,2792,1,5,0.3
100,4095,0,6,2.11778e-27
100,4010,1,6,0.419048
100,4009,1,6,0.419048
100,3754,0,6,0.47619
90,4095,1,6,0.342857
100,4091,1,6,0.704762
100,4010,0,6,0.419048
100,4095,1,6,2.11778e-27
100,2731,0,6,0.47619
80,1404,0,5,0.3
80,2751,0,6,5.59805e-26
100,4083,0,5,1.14782e-26
100,1455,0,6,0.342857
100,3748,1,5,0.4
100,4032,0,3,8.93352e-27
100,1707,1,6,0.571429
100,4010,0,6,0.419048
100,4095,0,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4074,0,6,0.342857
100,1396,0,5,2.8
100,4027,0,6,1.27619
100,4095,1,6,2.11778e-27
100,2751,1,6,0.342857
100,4095,1,6,2.11778e-27
90,2763,1,5,0.418605
100,4091,1,6,0.704762
100,3594,1,4,0.382353
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,2856,1,4,0.65
100,3887,1,5,0.790698
100,4046,0,5,0.406977
100,4047,0,5,3.7216e-27
100,2619,1,5,0.744186
100,3068,0,5,0.4
100,4094,1,6,0.47619
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,3754,0,6,0.47619
100,4079,1,6,0.819048
100,4031,1,6,0.819048
100,3002,1,6,1.27619
100,4095,1,6,2.11778e-27
60,171,0,4,8.14137e-26
80,3770,1,6,0.419048
80,4030,1,6,0.419048
90,4053,0,6,0.342857
100,3754,1,6,0.47619
100,4095,1,6,2.11778e-27
100,3071,1,6,0.47619
100,4091,1,6,0.704762
100,2746,1,6,0.819048
100,2735,1,6,0.419048
70,2479,0,6,0.533333
80,3770,1,6,0.419048
100,3071,1,6,0.47619
80,703,0,5,3.28996e-18
100,1466,1,6,1.67619
100,4094,1,6,0.47619
100,4095,1,6,2.11778e-27
100,1387,1,6,0.533333
100,4095,1,6,2.11778e-27
100,3327,1,5,7.15337e-11
100,2747,1,6,0.819048
100,4095,1,6,2.11778e-27
100,2747,1,6,0.819048
100,4095,1,6,2.11778e-27
100,4089,0,6,1.08571
100,1374,0,6,1.77143
80,2591,0,5,3.16279
100,4095,1,6,2.11778e-27
100,3055,1,6,1.10476
100,4095,1,6,2.11778e-27
100,4026,1,6,0.8
100,4095,1,6,2.11778e-27
100,2495,1,6,1.27619
70,1454,0,6,0.533333
90,2762,1,5,0.360465
70,2749,0,6,1.67619
100,1367,1,6,1.90476
100,4026,1,6,0.8
100,2735,1,6,0.419048
100,4095,1,6,2.11778e-27
100,4079,0,6,0.819048
60,930,0,4,0.171429
80,4026,1,6,0.342857
90,4091,1,6,0.819048
100,46,0,3,0.666667
100,4088,1,5,0.4
100,4094,1,6,0.47619
80,4026,1,6,0.342857
100,4082,1,5,0.27027
80,3754,1,6,0.533333
100,2736,0,4,0.3
100,3724,0,4,0.971429
100,4090,0,6,0.419048
100,46,0,3,0.666667
60,1787,0,6,1.33333
100,1022,1,5,0.4
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,781,0,3,1.38462
100,3839,1,6,0.704762
100,3818,1,6,0.819048
100,4011,1,6,1.37143
100,2986,1,6,0.704762
100,4095,1,6,2.11778e-27
100,2428,0,5,2.4
100,4010,0,6,0.419048
100,4095,1,6,2.11778e-27
100,4046,1,5,0.406977
100,1451,1,6,0.419048
60,2982,0,6,0.342857
90,234,1,4,1.20161e-26
90,3055,0,6,0.419048
100,4095,1,6,2.11778e-27
100,4091,0,6,0.704762
80,2748,0,5,7.36981e-19
100,4031,0,6,0.819048
100,2723,1,5,0.27027
90,234,0,4,1.20161e-26
70,1454,0,6,0.533333
70,2495,0,6,0.419048
100,2391,0,6,3.14286
90,4074,1,6,1.55235e-25
100,1451,0,6,0.419048
60,2731,0,6,0.47619
60,1707,0,6,1.09918e-19
80,1390,0,6,0.704762
100,1455,0,6,0.342857
100,4095,1,6,2.11778e-27
100,3135,0,4,2.63093e-19
90,2735,0,6,0.704762
80,3774,1,6,0.571429
100,4074,1,6,0.342857
80,1727,1,6,0.47619
100,4074,1,6,0.342857
60,1936,0,4,1.2
80,2746,1,6,0.419048
100,2731,1,6,0.47619
100,4074,1,6,0.342857
100,4010,1,6,0.419048
90,4074,0,6,1.55235e-25
70,1021,0,5,0.4
100,1707,0,6,0.571429
80,2751,1,6,5.59805e-26
70,2495,0,6,0.419048
80,4095,0,6,0.342857
80,2736,1,4,5.65418e-24
90,4074,0,6,1.55235e-25
100,2751,1,6,0.342857
60,2731,0,6,0.47619
60,3990,0,6,1.08571
100,4095,1,6,2.11778e-27
100,2731,1,6,0.47619
60,3675,0,6,4.57143
90,2735,1,6,0.704762
80,4026,1,6,0.342857
60,2028,0,5,1.1
100,4075,1,6,1.10476
100,4046,1,5,0.406977
100,2111,1,4,0.107143
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,2731,1,6,0.47619
90,1000,0,4,9.46962e-27
100,1707,1,6,0.571429
100,4074,1,6,0.342857
100,1455,1,6,0.342857
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4094,0,6,0.47619
100,2559,1,6,1.77143
100,3717,1,5,0.267442
100,4095,1,6,2.11778e-27
100,4094,1,6,0.47619
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,3902,1,5,0.465116
100,4095,1,6,2.11778e-27
100,3903,1,5,7.52623e-28
100,2879,1,5,0.406977
100,2815,1,6,0.419048
90,4091,0,6,0.819048
90,4075,0,6,0.47619
100,4095,0,6,2.11778e-27
100,1708,0,5,0.4
80,4090,0,6,0.704762
100,3071,0,6,0.47619
100,4095,0,6,2.11778e-27
100,3242,0,5,0.27027
90,2794,1,6,0.419048
100,2735,0,6,0.419048
90,4095,1,6,0.342857
90,2282,1,5,0.27027
100,2223,1,5,0.418919
100,2735,0,6,0.419048
100,2815,1,6,0.419048
100,4092,1,5,6.51693e-26
100,1994,0,5,2.77907
90,3071,1,6,0.533333
100,3749,1,6,0.419048
90,3055,0,6,0.419048
90,2723,0,5,0.432432
100,2303,1,5,0.27027
100,4095,0,6,2.11778e-27
100,2746,1,6,0.819048
100,4095,1,6,2.11778e-27
100,4095,0,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
70,2748,0,5,0.3
70,2750,0,6,0.533333
100,1984,0,3,0.666667
100,2964,0,5,1.2
100,4090,1,6,0.419048
100,1451,1,6,0.419048
90,4074,0,6,1.55235e-25
90,4072,0,5,1.04613e-24
70,3233,0,4,7.98958e-22
90,4005,0,6,0.8
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
70,864,0,3,1.5
100,3771,1,6,1.48571
100,2986,1,6,0.704762
100,4027,0,6,1.27619
100,4095,1,6,2.11778e-27
100,2917,1,6,1.90476
100,4095,1,6,2.11778e-27
70,2734,0,6,0.419048
80,1941,0,6,4.34286
100,4074,1,6,0.342857
100,4095,1,6,2.11778e-27
60,2967,0,6,1.94286
70,270,1,3,0.153846
70,2751,1,6,0.342857
100,4095,1,6,2.11778e-27
90,4074,1,6,1.55235e-25
60,1708,0,5,0.4
100,4074,0,6,0.342857
100,1215,1,5,0.432432
100,4025,0,6,1.27619
100,3749,1,6,0.419048
100,2731,1,6,0.47619
100,4090,1,6,0.419048
100,4010,1,6,0.419048
100,4095,1,6,2.11778e-27
100,1023,1,5,6.27647e-19
100,2731,1,6,0.47619
100,1387,1,6,0.533333
100,4095,1,6,2.11778e-27
100,3755,0,6,1.33333
70,2751,0,6,0.342857
80,3774,1,6,0.571429
100,4090,1,6,0.419048
100,2815,1,6,0.419048
100,2747,1,6,0.819048
100,4074,1,6,0.342857
100,3007,1,6,0.819048
100,4010,0,6,0.419048
100,2734,1,6,0.704762
100,335,1,4,0.4
100,4074,1,6,0.342857
100,4095,1,6,2.11778e-27
100,4008,1,5,0.3
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,4009,1,6,0.419048
70,2751,0,6,0.342857
100,3071,1,6,0.47619
60,2987,0,6,0.419048
100,3754,1,6,0.47619
100,2731,0,6,0.47619
100,3903,1,5,7.52623e-28
100,3759,1,6,1.37143
100,4095,1,6,2.11778e-27
70,2751,0,6,0.342857
100,3948,0,5,3.1
90,4076,1,5,0.4
100,4074,1,6,0.342857
100,3880,1,4,0.1
100,1727,1,6,0.533333
100,191,0,4,0.3
80,2311,1,4,2.61765
80,3770,1,6,0.419048
100,4068,1,5,0.7
60,4091,0,6,0.419048
100,3733,1,6,0.533333
100,4074,1,6,0.342857
100,1451,1,6,0.419048
100,3818,1,6,0.819048
100,4095,1,6,2.11778e-27
100,3754,1,6,0.47619
100,2731,1,6,0.47619
80,4095,1,6,0.342857
100,4074,1,6,0.342857
100,2735,1,6,0.419048
100,4092,1,5,6.51693e-26
100,4094,1,6,0.47619
100,4082,1,5,0.27027
100,3754,1,6,0.47619
100,3771,1,6,1.48571
100,4092,1,5,6.51693e-26
100,3903,1,5,7.52623e-28
90,4095,0,6,0.342857
100,954,1,5,0.8
100,4092,1,5,6.51693e-26
100,2751,0,6,0.342857
70,1017,0,5,0.3
70,3646,0,5,0.174419
80,3606,0,5,2.5
80,167,0,4,2.7
90,2872,0,4,1.1
80,3754,0,6,0.533333
100,2298,0,5,1.17568
100,1387,0,6,0.533333
90,2607,0,5,0.27907
90,4074,0,6,1.55235e-25
100,4073,0,6,0.533333
100,4069,0,6,0.704762
100,4090,0,6,0.419048
100,3071,0,6,0.47619
100,3754,0,6,0.47619
90,3728,0,4,0.3
70,3753,0,6,1.09918e-19
100,3868,0,4,2.6
100,939,1,5,1.2
100,3745,0,5,0.310811
80,4030,1,6,0.419048
100,3023,1,5,0.465116
100,4083,1,5,1.14782e-26
100,3854,1,4,0.382353
60,4042,0,5,0.27907
80,1323,0,5,0.465116
70,3839,0,6,0.419048
80,4031,1,6,0.419048
80,447,0,5,0.4
100,3241,1,5,0.310811
80,3751,1,6,3.27619
100,4004,1,5,0.3
80,4090,1,6,0.704762
100,4066,1,5,0.324324
60,2982,0,6,0.342857
100,4074,1,6,0.342857
100,1095,1,4,1.62712
90,4074,0,6,1.55235e-25
80,2736,0,4,5.65418e-24
100,4030,1,6,1.10476
100,2794,1,6,0.819048
100,4095,1,6,2.11778e-27
100,4073,0,6,0.533333
70,3775,0,6,0.533333
100,4092,1,5,6.51693e-26
100,4016,0,4,0.7
100,3327,1,5,7.15337e-11
100,2751,0,6,0.342857
100,1707,1,6,0.571429
100,4010,1,6,0.419048
100,3003,1,6,1.37143
100,4095,1,6,2.11778e-27
100,2815,1,6,0.419048
100,4095,1,6,2.11778e-27
100,4095,1,6,2.11778e-27
100,2948,0,4,0.971429
100,4095,1,6,2.11778e-27
100,4075,0,6,1.10476
100,2239,1,5,0.324324
